No,Age,Male/Female,number sequences marks,number sequences time(s),number sequences duration,number sequences answered,perimeter marks,perimeter time(s),perimeter duration,perimeter answered,ratio marks,ratio time(s),ratio duration,ratio answered,fractions/decimals marks,fractions/decimals time(s),fractions/decimals duration,fractions/decimals answered,indices marks,indices time(s),indices duration,indices answered,algebra marks,algebra time(s),algebra duration,algebra answered,angles marks,angles time(s),angles duration,angles answered,volume and capacity marks,volume and capacity time(s),volume and capacity duration,volume and capacity answered (1),area arks,area time(s),area duration,area answered (2),probability marks,probability time(s),probability duration,probability answered (4),Total,Pre-Marks,Pure math marks (47),Applied math mark (53),No of questions attempted (21),Preferred Study Method,Preferred Lesson,Disliked lesson,fav subject,disliked subject
2155,14,M ,2,143,86,2,5.0,478,343,2,7,610,264,2,0,124,260,1,0.20339834591016623,501.707018295677,523,1,10,0,171,2,0,2431,337,2,1,1205.1607446445757,0,1,0,817.2667875437315,465,2,4,987.3132292554664,315,3,30.825052511175862,20,18.09455055576428,16.65639409562741,13,figures,number sequeces,volume and capacity,none,geography
2156,15,M ,2,217,166,2,3.198966410669832,519,121,2,7,212,103,2,1,1541,371,2,0.0,1831.9385226145648,0,1,0,890,523,1,8,1281,168,2,1,1647.9337051199864,163,1,0,1912.8056146370504,320,1,8,301.937797661323,486,4,37.20521215069803,28,8.059685748418604,10.046996156858782,21,figures,probability,triangle theory,civics,history
2157,15,M,3,73,200,2,2.525037106412886,361,164,2,5,622,337,2,0,621,1103,2,0.5727121679611795,1408.678654829354,404,1,5,708,116,1,13,1757,732,2,0,408.1023142530105,0,0,2,2367.1078327811283,1,1,4,805.9949510840111,157,2,32.88098645162837,69,22.174062078822672,18.432552713784784,19,Only school lessons,volume,triangles,sinala,geography
2158,15,F,2,82,229,1,2.0,397,79,2,8,305,82,2,5,1399,359,2,0.0,0.0,520,2,0,0,777,2,12,1565,687,2,2,1869.6664342454678,518,1,5,2484.929077840422,449,2,7,823.2606975012541,363,1,18.938979899041176,78,24.84679089123295,3.0,21,practicing,set theory,triangle theory,maths,tamil
2159,14,M,2,40,146,2,3.4056045983090395,356,56,2,10,343,192,2,0,493,377,1,1.26887164731413,856.2561057911505,385,1,8,1359,545,2,7,1356,275,2,1,2428.0,340,1,0,1498.741691368084,1061,1,3,2435.0,572,3,30.46296545203205,Ab,13.114831480857479,21.833482509342314,21,figures,fractions,none,history,tamil
2160,14,M ,3,184,110,2,3.879406555556591,527,98,1,11,812,168,2,6,1741,956,2,1.5148748980315883,81.72417015596704,609,2,2,1010,273,1,1,1766,245,2,0,1116.9669048152055,0,1,0,1671.264812178702,1211,0,2,712.5647471281692,583,3,62.5,37,18.795975758671066,22.67029853814728,15,Only school lessons,area,set theory,dancing,history
2161,15,F,2,173,136,2,3.8952578152631605,110,244,2,3,471,78,2,5,1043,351,2,0.0,0.0,353,2,5,982,537,2,6,1452,411,1,1,1098.8103798960392,255,1,1,1464.5469430515348,42,2,0,2005.8954878242844,162,0,11.885234829006151,28,28.5,8.690812564415621,20,practicing,decimals,triangle theory,english,tamil
2162,15,M ,4,285,219,2,4.6387968770316395,319,56,2,4,518,67,1,3,431,1051,2,1.695063543471359,1959.5933594454264,149,2,7,1934,0,2,9,1476,357,2,0,702.7045257565239,6,1,4,2701.9945018687,143,2,6,1930.8183143411052,102,4,30.96302821766489,9,13.03176423843945,23.23929893985536,17,practicing,fractions,probability,home science,sinhla
2163,15,M ,3,58,90,2,2.5428362991845637,308,135,2,0,932,16,2,2,314,664,2,0.6061498602842355,936.8154680226706,335,2,0,1037,322,2,9,2211,388,2,1,2002.7666206596246,490,1,3,1809.4634177800915,1072,1,5,1065.8429904303275,538,4,36.248608446048195,6,11.830827984040042,17.773074063245026,15,Only school lessons,fractions,volume and capacity,buddhism,maths
2164,13,M ,4,186,160,2,3.225542362788691,296,193,2,3,160,21,2,2,1321,257,1,1.1197996644270578,1123.9963535473792,404,1,0,214,126,2,9,1005,491,2,0,1242.1722662833731,469,0,1,1154.5504549877405,810,1,4,835.3729045704117,625,1,37.6081019607458,78,18.83592926842831,28.270324379613264,19,figures,percentages,decimals,none,geography
2165,14,M ,4,335,115,2,5.0,427,324,2,8,731,51,2,6,193,445,2,0.9219019264361861,1298.547634643509,0,1,6,1372,191,2,3,1101,331,2,1,0.0,68,1,3,2178.223656730823,749,2,8,2435.0,413,4,19.056295789799737,39,10.441752726504546,28.631458981093694,20,Only school lessons,probability,fractions,home science,english
2166,14,M ,4,178,227,2,2.0,189,185,1,11,758,203,2,3,1685,563,2,0.0,45.85279671860849,261,2,5,1385,0,0,12,1303,147,2,3,776.4808412484973,0,1,2,830.6539532673426,727,2,2,2435.0,293,4,62.5,3,8.87226934065177,17.151611445289618,12,practicing,fractions,roman numbers,dancing,geography
2167,13,M,4,80,216,2,3.2403535293995285,487,304,2,3,164,15,2,7,0,0,2,0.0,765.544024029443,277,1,6,1153,0,2,11,2181,72,2,0,2020.0556704758997,0,1,5,1128.6727805488028,562,1,5,687.1759705993798,171,0,41.28946352363262,69,25.291796152709303,26.361643196140164,15,Only school lessons,probability,fractions,buddhism,PTS
2168,14,M ,3,106,118,2,3.8333222962168505,607,331,2,9,779,79,2,3,1520,427,2,0.43880955187490917,169.14922539897464,68,2,7,748,299,0,7,1029,187,2,0,497.29334578916075,0,1,2,2274.339846214867,201,1,2,2369.833789175514,283,0,41.04118831341249,25,24.41918779884119,32.62327775079939,13,practicing,percentages,triangles,history,health
2169,14,M,3,314,175,2,4.085316500578546,446,322,2,1,291,30,1,2,601,478,2,0.0,1824.7718634101484,650,1,2,1761,603,1,5,1397,484,2,0,1478.1288966327006,0,1,4,2532.7347200134154,36,1,2,12.497716987819786,192,1,42.124525473023056,23,21.955856862675923,13.289488048049677,11,Only school lessons,probability,fractions,buddhism,health
2170,15,M,4,48,224,2,2.0,525,133,2,9,250,163,2,5,872,27,1,0.0,1330.9362631595416,478,2,0,1076,38,1,5,1403,308,2,1,0.0,366,1,2,1392.0912755136058,564,1,0,1521.4425331282011,512,2,33.684008649824214,Ab ,19.027282826321873,18.409252281055537,11,Only school lessons,equations,area,history,science
2171,14,M ,3,248,189,2,4.26719110023192,416,281,2,6,293,175,2,0,923,669,2,1.9871958059915609,611.3180358369102,460,2,6,1788,386,1,11,1753,566,2,0,904.1911772376762,10,1,2,1478.211496025682,0,2,2,2435.0,586,1,38.4816960893125,23,13.668684489498354,17.491281858775714,15,Only school lessons,fractions,triangle theory,science,home science
2172,15,M ,4,162,205,2,4.243080703121615,426,92,2,1,160,206,2,6,717,1389,1,0.6507466771244999,729.5644125402296,828,2,5,1222,71,1,3,2431,326,2,3,709.8595730551635,355,1,2,2485.2440022109877,741,2,2,2435.0,156,2,20.481793868211568,23,25.762743210367752,23.285666592742732,20,Only school lessons,equations,geometry,sinhala,history
2173,14,F,5,265,316,2,4.246696043718304,290,56,2,6,414,80,2,1,1494,0,2,0.7936704232293944,1048.4788818328789,503,2,2,872,368,2,7,1710,448,2,2,1553.280134401988,180,1,0,1668.8678963362509,85,1,0,2435.0,403,1,58.10354118490818,Ab,17.037770673328396,7.783778568859356,18,figures,number sequeces,fractions,dancing,PTS
2174,14,F,3,72,106,1,4.142383067502934,457,406,2,8,499,91,2,12,731,491,2,0.03834508231288747,1708.5186498446303,596,2,7,1745,0,2,8,2043,257,2,0,878.9064819835526,63,1,2,2605.6103180150867,1212,1,3,816.4667732021751,0,4,46.153017482929314,3,24.784277251760848,5.450438099223369,19,figures,area,probability,home science,buddhism
2175,14,F,4,260,180,2,2.0,386,149,2,0,332,212,2,4,240,220,1,1.1949487057561685,924.5934703678486,370,2,0,1223,75,2,13,505,234,2,2,179.54576117080956,0,1,2,1696.4020350910855,0,2,7,2330.867605335262,184,2,32.69795913375119,Ab ,19.282508157959985,15.796161610661525,19,Only school lessons,equations,volume and capacity,buddhism,PTS
2176,13,F,2,223,40,1,2.3844030901300064,142,205,2,11,880,38,2,0,640,102,2,0.0,970.4968169474071,304,2,0,1581,514,1,8,1829,443,2,0,1547.829629924211,110,1,0,1065.6269475474628,67,1,1,1175.0745714710838,527,4,15.502526635798223,69,4.032330589221102,15.946703028434706,17,Only school lessons,number sequeces,geometry,dancing,history
2177,14,M,2,239,42,2,3.949202736639805,431,56,2,5,369,115,2,0,11,161,2,1.179959346319982,1890.7444268549452,338,2,7,833,219,2,6,1767,72,1,1,1296.770610404842,0,1,4,1390.9877228205582,368,2,6,1955.924418187641,330,4,18.40798507808953,18,28.5,11.274085535762035,21,practicing,set theory,decimals,science,science
2178,15,M,4,224,121,2,3.679664617663243,223,305,1,5,160,186,2,6,1363,0,2,0.0,766.3493566568029,434,2,0,828,216,2,0,1102,308,1,0,2223.7113986919685,642,1,3,1411.8850586199069,0,2,2,0.0,318,1,14.14913070093019,35,22.491629319733025,24.70969935726157,17,figures,area,volume and capacity,ict,PTS
2179,14,F,4,275,143,2,3.4036012693356663,110,56,2,10,615,161,2,10,175,285,1,0.023541732685372962,1924.3632412099385,0,2,7,1189,399,1,13,1283,292,2,1,2328.2140807892147,314,0,1,1706.5879731953762,85,2,2,2362.0419962449732,30,2,6.0,Ab,13.831021161485705,11.85908481986717,18,figures,fractions,area,dancing,sinhla
2180,15,M,2,211,278,2,2.0,366,166,2,4,332,120,2,6,381,372,2,0.756154073892356,443.7573190944182,642,1,5,414,276,1,6,1979,276,2,0,0.0,294,1,0,1173.5872551048537,18,2,4,2435.0,229,1,32.541750869031276,23,6.517622950690875,16.505319258256215,17,figures,set theory,geometry,maths,science
2181,13,M ,4,95,211,2,4.663088156024753,345,149,2,6,585,15,2,0,750,0,2,0.0,1749.3508991305284,853,1,0,1699,557,2,3,2431,106,2,1,756.4883510797449,158,0,1,1671.71442773738,1111,2,3,2222.55842383663,716,2,19.738676010482024,69,27.54726005246286,20.848674202081227,21,figures,probability,percentages,dancing,buddhism
2182,14,M ,5,163,111,2,3.0909179862608696,112,336,2,6,307,484,2,7,440,552,1,0.0,1231.596155957005,249,2,4,1711,374,1,10,1575,490,1,0,1802.5472629378653,531,1,0,2405.542605227311,773,1,3,2308.076356034153,432,2,33.122398521960406,39,18.235889751296998,23.483677764241055,14,Only school lessons,equations,set theory,history,maths
2183,15,M,5,85,225,2,4.514430200058939,218,109,2,8,351,68,2,0,824,482,2,0.7488200575150951,958.028932598433,413,2,11,1526,0,2,3,1095,118,2,1,413.2235237928588,298,1,0,947.6847512997638,0,2,4,2435.0,135,3,46.0198149472148,8,21.423202812130416,18.644757875920234,17,practicing,set theory,triangles,health,health
2184,14,F,2,143,172,2,2.3808942109874267,562,103,2,5,754,175,1,5,723,375,1,1.0650908295994819,1937.757229630654,318,2,4,1143,344,1,13,2155,492,2,2,1313.4955510834682,364,1,3,1414.6003468007516,1421,2,1,2435.0,321,2,26.639909534801813,6,14.928479218375868,12.695871698478825,21,Only school lessons,equations,circle theory,ict,home science
2185,14,M,4,143,70,2,4.727005320722671,736,175,2,5,565,160,1,3,1064,0,1,0.7564435151091875,1471.397423384932,278,1,4,1845,664,1,4,1660,394,2,2,1677.1474909646374,127,1,3,1176.4675267141617,590,1,2,2435.0,720,1,46.372843321594075,8,10.676378944750507,11.167525931545512,17,practicing,decimals,percentages,buddhism,none
2186,15,F,6,108,237,1,2.952780082646348,119,275,2,6,160,52,1,6,988,523,2,0.35286256822284834,1098.726960431184,301,1,4,663,123,2,7,1467,599,2,2,0.0,351,0,1,2725.0,472,2,1,2041.4278036100482,359,4,15.875655353580335,15,14.781547820368154,28.95271270336973,12,practicing,number sequeces,volume and capacity,maths,english
2187,15,M,2,126,69,2,3.6933776089012045,466,56,2,9,283,66,2,3,1013,191,2,0.7203966847104415,581.5386245596618,140,1,9,1664,16,1,10,1366,578,2,2,1153.241589246306,671,0,2,2376.3279005920454,1127,1,0,2435.0,486,4,42.231001918938325,28,8.066224117761104,28.009887206029696,20,figures,number sequeces,probability,history,maths
2188,15,M ,4,87,142,2,2.0,192,56,2,11,532,191,2,3,966,30,1,1.7500897555867274,822.6867851435718,93,1,7,2036,245,2,5,983,340,2,1,1239.738008890858,507,0,2,2671.2382448440453,79,2,5,828.8307153441864,36,3,58.50029489606263,25,16.433979662600105,17.057910611143505,20,practicing,Tessellation,triangles,science,maths
2189,14,M ,3,113,117,2,2.527356400378359,358,279,2,7,684,161,2,3,567,87,2,0.0,1322.6042311045521,297,2,8,1583,192,2,13,2431,411,1,0,1173.435661187463,234,1,1,1974.8726858996235,0,1,0,848.8131898540618,301,0,50.17300207234616,9,4.6166224081643055,3.0,17,figures,fractions,triangles,science,health
2190,14,F,3,157,110,2,4.444542744176054,737,357,2,5,820,85,2,7,1266,466,1,1.1932733405426998,19.242088014219917,207,2,5,1330,12,2,0,1818,320,2,0,1204.793063153324,65,1,4,2319.623023616446,59,2,1,220.62483846571126,403,2,27.366376530065793,35,17.557659728741925,5.709319319171177,14,figures,equations,set theory,civics,sinhla
2191,15,M ,4,172,76,2,5.0,717,56,2,1,609,145,2,7,733,134,2,0.0,843.6945585767636,0,2,5,1487,414,2,8,2036,72,2,1,1301.7098331388293,552,0,2,628.7214065443782,149,1,9,1269.893257562198,310,1,29.188931441400012,23,16.116593343050194,5.014081705455583,21,practicing,equations,fractions,none,PTS
2192,14,M ,2,161,54,1,2.86734091127197,331,448,2,7,465,15,1,0,55,309,2,0.0,534.824752973753,586,1,7,1547,87,2,5,78,450,1,0,115.14207256347709,215,0,3,1861.7363579684293,201,2,5,603.7779441399739,323,1,25.916244134737497,78,17.42970922736412,19.23402712417214,19,practicing,equations,percentages,buddhism,science
2193,15,F,2,202,168,2,3.0006503599177554,323,461,1,3,160,172,2,6,1367,927,2,0.0,414.0937745863,301,2,4,871,583,2,7,1988,302,2,1,629.7110735455543,174,1,0,1720.662359717048,68,2,7,0.0,435,0,49.1675533290836,78,16.58948570724647,6.267957177289194,16,practicing,equations,decimals,home science,science
2194,13,F,2,46,40,2,2.8703648412453777,495,56,1,3,369,149,2,1,811,309,1,1.293548022905462,1492.1028344448714,739,1,9,1250,9,1,10,1285,72,2,2,1617.0861984824596,493,1,2,1546.5809895707187,0,1,2,1753.5106344474257,0,1,38.86683793809287,35,17.53692896446289,10.494342284016383,16,practicing,volume,roman numbers,sinhala,science
2195,14,M ,2,151,337,2,4.127575757283652,221,56,1,8,1022,198,2,0,840,598,2,0.9545896375963028,0.0,367,1,2,766,0,1,4,1337,72,2,3,1379.6824823144261,583,1,0,1998.7625629565225,0,0,8,1366.2774227312989,0,3,28.609865276116082,15,19.759997872384535,14.48160235444167,20,practicing,area,probability,ict,health
2196,14,F,4,114,196,2,2.0120208564130575,294,119,1,6,815,412,2,7,1461,0,2,0.0,826.6979905727857,445,2,5,2036,336,1,13,1942,534,2,2,1537.205186809395,676,1,0,1280.4828123718546,352,1,6,2435.0,27,1,62.5,18,28.5,20.378470059050947,15,figures,equations,circle theory,health,tamil
2197,14,M ,3,225,45,2,2.458851921179473,441,56,2,7,160,354,2,3,83,721,2,0.31341641089860095,1882.9996197885757,257,1,11,1248,147,2,6,2169,781,1,2,1174.0852093971164,439,1,1,1812.6924577460231,659,2,2,2435.0,510,2,10.608671964054977,40,20.483595681510472,3.0,14,practicing,number sequeces,volume and capacity,home science,none
2198,14,M ,4,252,104,2,4.296889823262396,441,323,2,9,501,144,2,1,0,245,2,0.2624711345769774,1550.0827472782407,0,2,7,1226,931,2,9,1782,290,2,0,2428.0,99,1,0,2725.0,0,2,6,1370.1558247568898,452,0,31.253394730816012,2,23.22567417142003,7.386076564324965,14,figures,probability,percentages,dancing,geography
2199,15,M,2,40,224,1,3.0033910800026735,440,272,2,10,554,207,2,6,1346,196,2,0.6096589935075185,1511.2750681997063,420,2,0,1963,571,2,11,2431,611,2,0,1571.1740026715054,0,1,0,1979.691453338313,629,2,6,877.0890251903405,495,0,36.72551428576064,3,7.4383418110565565,21.264116090986317,18,Only school lessons,equations,probability,history,tamil
2200,13,M,3,106,98,2,2.4461996547388196,414,56,2,7,691,44,2,0,1066,151,2,1.638398662957154,1509.7519750023764,374,0,7,1220,167,2,13,1231,533,2,0,1397.9800531524909,0,1,0,1940.5621545465785,0,2,5,1893.4110230645647,700,3,20.209559969008087,37,18.393113297435786,19.966808903049394,15,Only school lessons,fractions,roman numbers,buddhism,english
2201,14,M ,3,302,75,2,3.269863332972471,302,179,2,11,317,192,2,5,377,400,2,0.011930183866146138,663.8378531152575,703,2,1,0,393,2,1,1113,72,2,2,0.0,0,1,0,2011.3561490518873,1071,2,1,177.75998668178022,0,1,49.09746850230748,23,14.724748585861157,15.917308045605369,12,practicing,number sequeces,simultaneous equations,civics,history
2202,15,M ,4,198,261,2,2.2265082950594373,422,56,2,11,325,258,2,1,777,623,1,0.0,845.0092012471897,552,1,6,2036,338,2,4,794,455,2,0,772.1502594725102,989,1,4,1558.4157721955296,733,2,1,447.80241207306267,419,4,50.03318258479091,40,7.760669438130682,3.0,15,Only school lessons,set theory,triangles,english,tamil
2203,15,F,6,91,133,2,3.4413278622820758,110,210,2,11,651,235,2,1,0,579,2,0.16992554322048337,160.6657778074897,837,2,2,306,362,2,11,2127,72,2,1,403.2715815607179,0,0,0,1169.0526777858609,0,2,4,851.4049317767398,582,1,43.58017191927785,28,17.03160625582158,37.0,18,Only school lessons,area,geometry,ict,geography
2204,15,M,3,40,73,2,4.4974282100506855,356,361,2,2,653,143,2,2,955,320,1,0.0,1233.8282000988766,570,0,9,1270,649,1,9,1947,218,2,0,1276.2174755162957,177,1,1,2505.05819702234,0,1,3,1493.8453077999907,450,0,38.38182929741385,78,23.729479557745027,18.401817015174345,20,figures,probability,probability,english,none
2205,13,M ,2,242,175,2,3.609693120187467,110,173,2,9,685,152,1,3,551,30,2,0.07581573599752217,796.6276842391928,219,1,0,1097,128,1,8,1963,628,2,2,0.0,0,0,3,1400.6650257303306,0,2,6,1188.7376634940363,102,3,15.001705797653234,6,28.5,15.204659225903423,19,Only school lessons,equations,triangle theory,none,maths
2206,14,M ,4,102,84,2,4.07620255937217,404,75,2,4,988,334,2,0,472,59,1,1.5848861883198682,330.2382596679124,425,1,0,2036,378,1,9,1228,521,2,1,1473.4606612106436,172,0,0,852.8126624883503,0,2,1,0.0,424,0,27.037210402240962,40,26.415938020775837,25.46805498681519,10,figures,percentages,decimals,buddhism,PTS
2207,15,F,2,40,283,2,2.0,110,221,2,4,243,161,2,9,1495,0,2,0.6310586970144135,0.0,484,1,4,963,185,1,11,1526,407,2,1,1687.3158268415814,473,1,2,1893.702680337163,402,2,1,2435.0,0,1,54.50985521949205,25,10.040646127079821,24.15100057438414,13,figures,fractions,geometry,maths,home science
2208,14,M,3,221,40,2,2.4390930071970667,280,346,2,11,160,279,2,12,567,1050,2,0.0,385.26209484914943,587,2,10,1678,379,1,13,1618,157,2,2,1355.4255275326273,0,1,0,2570.0431832812283,239,0,7,616.0282954833149,342,1,51.36606100938991,Ab,23.647004050423234,32.34428974922116,14,practicing,volume,triangle theory,health,none
2209,15,M ,6,40,301,2,5.0,416,147,2,4,463,175,2,6,280,184,2,0.9073479638539164,1382.565213401764,926,2,6,1703,457,1,13,1769,741,2,2,1313.975856664636,44,0,5,1729.522943179733,0,2,2,855.14420954177,332,1,39.75343275471084,7,7.341751648980949,22.379633515476062,15,practicing,set theory,geometry,buddhism,buddhism
2210,13,M,4,127,265,2,3.2748158835954517,438,210,2,5,226,438,2,0,450,0,1,0.4636510290956088,438.5806365920864,56,2,8,171,602,1,12,2011,411,2,0,107.5327951058282,474,1,2,396.96013439512785,945,1,6,1899.8846471357667,403,1,50.07458136293101,42,21.307970906012862,21.13591824554883,16,practicing,area,percentages,sinhala,maths
2211,15,M,3,179,228,2,3.1107712791577087,110,223,2,4,744,217,2,4,829,65,1,1.4064275634026313,23.628963629314285,493,1,2,1099,0,2,3,1694,72,2,0,0.0,824,1,3,1176.3927911702112,12,1,0,0.0,225,1,39.24760073078334,28,10.978016577610056,28.16465957773316,14,practicing,decimals,decimals,ict,tamil
2212,15,M,2,299,190,2,3.5712300008571303,566,66,2,7,281,230,2,12,1500,1060,2,1.8678719366377823,1068.9789482521867,3,0,12,0,148,2,9,0,984,2,1,1293.1268124655162,541,1,3,2023.3037563474697,0,1,0,2435.0,491,2,33.99870833265759,42,12.811833832353155,17.961729239939938,14,Only school lessons,probability,area,sinhala,maths
2213,13,M ,3,240,134,2,3.237316430351113,179,141,2,6,864,376,2,4,560,88,1,1.4896097619856692,451.7109370860517,217,2,2,1586,0,2,11,1759,183,2,0,2428.0,199,1,1,1110.495785633152,821,2,10,1146.7427703131998,443,1,36.521741470776114,37,28.5,19.63813249905019,14,figures,equations,triangle theory,buddhism,science
2214,15,M,4,318,336,1,2.7934693061916667,505,255,2,11,200,451,2,0,634,466,2,0.4394815892449095,1019.7674089948388,477,2,1,1214,132,1,10,1646,349,2,0,0.0,252,1,3,1427.6707524906346,755,2,3,2435.0,300,2,7.030944340753692,Ab ,22.17876193793893,14.743498638942047,17,practicing,number sequeces,volume and capacity,sinhala,sinhla
2215,15,F,3,320,217,2,2.8862105331419223,359,299,2,8,829,312,2,0,1248,0,1,0.59515018392407,2101.451148241624,573,1,2,1632,288,1,2,2064,197,1,2,2428.0,301,1,2,1612.19250874526,218,0,6,2211.997445209434,48,1,39.644296937927834,15,16.03245135681638,18.737305871323734,15,figures,perimeter,fractions,home science,buddhism
2216,15,M,3,117,46,2,3.3582646873401383,318,243,2,6,911,204,2,6,749,570,1,0.0,1596.7839782645271,530,1,9,1107,0,2,8,2116,73,1,1,932.7119504468502,0,0,0,1469.0291312934307,932,2,0,1057.1507568650022,619,1,45.163068071489484,7,12.590214048040608,20.135315211291196,21,Only school lessons,percentages,area,civics,maths
2217,13,M ,3,120,199,2,4.1274901118392116,374,452,2,6,555,127,1,1,428,78,2,0.0,612.6240411906699,350,2,5,865,74,1,7,1613,72,2,2,1266.6564707697794,381,1,3,2566.2201618942377,154,1,3,1196.0906280822599,676,4,32.98195418963418,78,26.370442896292857,34.1014254769474,17,Only school lessons,probability,triangle theory,health,PTS
2218,13,M,3,152,106,2,2.173383947251268,257,457,2,3,651,109,2,0,756,375,1,0.0,0.0,578,2,2,1333,0,2,6,2015,72,1,1,41.04016433947595,16,1,1,2725.0,136,2,1,2435.0,300,2,42.46267794765428,15,6.380285065208254,22.562277160052982,17,Only school lessons,perimeter,decimals,ict,health
2219,14,F,4,328,85,2,2.3780790860482277,247,155,2,6,287,15,1,10,211,179,2,0.9646411884706443,0.0,35,0,7,1892,148,1,3,1156,165,2,2,1447.849335893242,860,1,4,1340.876811051535,88,1,5,166.3091206278034,251,4,18.241807849708973,42,20.411609927573714,15.882336383642027,21,practicing,area,triangle theory,buddhism,home science
